fecha,producto,ventas
2022-10-18,Smartwatch,205.62
2022-10-19,Smartwatch,314.06
2022-10-20,Smartwatch,321.45
2022-10-21,Smartwatch,124.32
2022-10-22,Smartwatch,153.8
2022-10-23,Smartwatch,70.92
2022-10-24,Smartwatch,252.8
2022-10-25,Smartwatch,280.62
2022-10-26,Smartwatch,68.61
2022-10-27,Smartwatch,163.54
2022-10-28,Smartwatch,69.32
2022-10-29,Smartwatch,117.33
2022-10-30,Smartwatch,272.7
2022-10-31,Smartwatch,135.85
2022-11-01,Smartwatch,182.91
2022-11-02,Smartwatch,40.26
2022-11-03,Smartwatch,237.14
2022-11-04,Smartwatch,212.87
2022-11-05,Smartwatch,138.88
2022-11-06,Smartwatch,198.66
2022-11-07,Smartwatch,240.14
2022-11-08,Smartwatch,131.07
2022-11-09,Smartwatch,58.16
2022-11-10,Smartwatch,424.44
2022-11-11,Smartwatch,153.09
2022-11-12,Smartwatch,214.13
2022-11-13,Smartwatch,340.25
2022-11-14,Smartwatch,627.67
2022-11-15,Smartwatch,86.16
2022-11-16,Smartwatch,280.69
2022-11-17,Smartwatch,148.78
2022-11-18,Smartwatch,169.01
2022-11-19,Smartwatch,148.74
2022-11-20,Smartwatch,102.11
2022-11-21,Smartwatch,229.87
2022-11-22,Smartwatch,61.98
2022-11-23,Smartwatch,349.29
2022-11-24,Smartwatch,244.81
2022-11-25,Smartwatch,290.05
2022-11-26,Smartwatch,184.59
2022-11-27,Smartwatch,197.52
2022-11-28,Smartwatch,278.16
2022-11-29,Smartwatch,102.18
2022-11-30,Smartwatch,201.76
2022-12-01,Smartwatch,211.29
2022-12-02,Smartwatch,206.65
2022-12-03,Smartwatch,-20.57
2022-12-04,Smartwatch,628.64
2022-12-05,Smartwatch,248.59
2022-12-06,Smartwatch,601.92
2022-12-07,Smartwatch,587.07
2022-12-08,Smartwatch,137.33
2022-12-09,Smartwatch,176.28
2022-12-10,Smartwatch,886.66
2022-12-11,Smartwatch,733.22
2022-12-12,Smartwatch,386.88
2022-12-13,Smartwatch,446.07
2022-12-14,Smartwatch,272.02
2022-12-15,Smartwatch,485.87
2022-12-16,Smartwatch,257.64
2022-12-17,Smartwatch,-6.53
2022-12-18,Smartwatch,137.74
2022-12-19,Smartwatch,412.54
2022-12-20,Smartwatch,178.32
2022-12-21,Smartwatch,398.77
2022-12-22,Smartwatch,191.94
2022-12-23,Smartwatch,253.93
2022-12-24,Smartwatch,598.18
2022-12-25,Smartwatch,473.71
2022-12-26,Smartwatch,421.73
2022-12-27,Smartwatch,613.25
2022-12-28,Smartwatch,531.18
2022-12-29,Smartwatch,741.89
2022-12-30,Smartwatch,333.25
2022-12-31,Smartwatch,341.55
2023-01-01,Smartwatch,112.4
2023-01-02,Smartwatch,253.96
2023-01-03,Smartwatch,481.71
2023-01-04,Smartwatch,538.9
2023-01-05,Smartwatch,485.86
2023-01-06,Smartwatch,33.95
2023-01-07,Smartwatch,511.09
2023-01-08,Smartwatch,26.9
2023-01-09,Smartwatch,485.16
2023-01-10,Smartwatch,274.57
2023-01-11,Smartwatch,456.82
2023-01-12,Smartwatch,113.38
2023-01-13,Smartwatch,541.17
2023-01-14,Smartwatch,91.73
2023-01-15,Smartwatch,229.37
2023-01-16,Smartwatch,173.38
2023-01-17,Smartwatch,42.72
2023-01-18,Smartwatch,365.78
2023-01-19,Smartwatch,667.67
2023-01-20,Smartwatch,822.31
2023-01-21,Smartwatch,371.15
2023-01-22,Smartwatch,553.98
2023-01-23,Smartwatch,398.46
2023-01-24,Smartwatch,447.98
2023-01-25,Smartwatch,298.46
2023-01-26,Smartwatch,396.81
2023-01-27,Smartwatch,460.59
2023-01-28,Smartwatch,259.08
2023-01-29,Smartwatch,351.78
2023-01-30,Smartwatch,356.67
2023-01-31,Smartwatch,521.23
2023-02-01,Smartwatch,172.9
2023-02-02,Smartwatch,362.07
2023-02-03,Smartwatch,729.66
2023-02-04,Smartwatch,592.32
2023-02-05,Smartwatch,629.24
2023-02-06,Smartwatch,381.7
2023-02-07,Smartwatch,439.15
2023-02-08,Smartwatch,570.0
2023-02-09,Smartwatch,678.23
2023-02-10,Smartwatch,9.25
2023-02-11,Smartwatch,131.27
2023-02-12,Smartwatch,636.65
2023-02-13,Smartwatch,332.52
2023-02-14,Smartwatch,257.12
2023-02-15,Smartwatch,144.81
2023-02-16,Smartwatch,281.39
2023-02-17,Smartwatch,116.72
2023-02-18,Smartwatch,801.26
2023-02-19,Smartwatch,388.39
2023-02-20,Smartwatch,382.45
2023-02-21,Smartwatch,511.03
2023-02-22,Smartwatch,586.44
2023-02-23,Smartwatch,584.66
2023-02-24,Smartwatch,611.51
2023-02-25,Smartwatch,273.05
2023-02-26,Smartwatch,340.25
2023-02-27,Smartwatch,554.77
2023-02-28,Smartwatch,295.69
2023-03-01,Smartwatch,401.41
2023-03-02,Smartwatch,483.68
2023-03-03,Smartwatch,562.73
2023-03-04,Smartwatch,45.01
2023-03-05,Smartwatch,550.59
2023-03-06,Smartwatch,358.88
2023-03-07,Smartwatch,551.07
2023-03-08,Smartwatch,566.16
2023-03-09,Smartwatch,736.76
2023-03-10,Smartwatch,685.86
2023-03-11,Smartwatch,685.46
2023-03-12,Smartwatch,706.34
2023-03-13,Smartwatch,470.62
2023-03-14,Smartwatch,417.92
2023-03-15,Smartwatch,591.51
2023-03-16,Smartwatch,563.18
2023-03-17,Smartwatch,348.93
2023-03-18,Smartwatch,496.75
2023-03-19,Smartwatch,406.26
2023-03-20,Smartwatch,237.16
2023-03-21,Smartwatch,681.46
2023-03-22,Smartwatch,425.95
2023-03-23,Smartwatch,839.67
2023-03-24,Smartwatch,77.72
2023-03-25,Smartwatch,299.65
2023-03-26,Smartwatch,422.22
2023-03-27,Smartwatch,651.96
2023-03-28,Smartwatch,498.78
2023-03-29,Smartwatch,480.4
2023-03-30,Smartwatch,181.5
2023-03-31,Smartwatch,175.35
2023-04-01,Smartwatch,483.08
2023-04-02,Smartwatch,132.26
2023-04-03,Smartwatch,305.34
2023-04-04,Smartwatch,520.06
2023-04-05,Smartwatch,211.57
2023-04-06,Smartwatch,749.34
2023-04-07,Smartwatch,669.82
2023-04-08,Smartwatch,89.01
2023-04-09,Smartwatch,221.61
2023-04-10,Smartwatch,-59.29
2023-04-11,Smartwatch,252.4
2023-04-12,Smartwatch,573.14
2023-04-13,Smartwatch,328.36
2023-04-14,Smartwatch,509.01
2023-04-15,Smartwatch,98.72
2023-04-16,Smartwatch,577.67
2023-04-17,Smartwatch,298.0
2023-04-18,Smartwatch,414.54
2023-04-19,Smartwatch,392.44
2023-04-20,Smartwatch,149.71
2023-04-21,Smartwatch,173.83
2023-04-22,Smartwatch,608.31
2023-04-23,Smartwatch,491.01
2023-04-24,Smartwatch,623.33
2023-04-25,Smartwatch,474.33
2023-04-26,Smartwatch,436.55
2023-04-27,Smartwatch,55.72
2023-04-28,Smartwatch,351.12
2023-04-29,Smartwatch,399.7
2023-04-30,Smartwatch,799.48
2023-05-01,Smartwatch,542.34
2023-05-02,Smartwatch,712.27
2023-05-03,Smartwatch,522.12
2023-05-04,Smartwatch,258.48
2023-05-05,Smartwatch,423.69
2023-05-06,Smartwatch,446.5
2023-05-07,Smartwatch,211.31
2023-05-08,Smartwatch,321.04
2023-05-09,Smartwatch,355.65
2023-05-10,Smartwatch,712.87
2023-05-11,Smartwatch,-15.92
2023-05-12,Smartwatch,630.48
2023-05-13,Smartwatch,208.52
2023-05-14,Smartwatch,122.81
2023-05-15,Smartwatch,620.15
2023-05-16,Smartwatch,531.21
2023-05-17,Smartwatch,630.95
2023-05-18,Smartwatch,541.31
2023-05-19,Smartwatch,782.24
2023-05-20,Smartwatch,491.45
2023-05-21,Smartwatch,352.94
2023-05-22,Smartwatch,447.07
2023-05-23,Smartwatch,616.84
2023-05-24,Smartwatch,231.35
2023-05-25,Smartwatch,254.63
2023-05-26,Smartwatch,318.28
2023-05-27,Smartwatch,-19.61
2023-05-28,Smartwatch,399.52
2023-05-29,Smartwatch,21.2
2023-05-30,Smartwatch,380.79
2023-05-31,Smartwatch,529.42
2023-06-01,Smartwatch,280.35
2023-06-02,Smartwatch,674.17
2023-06-03,Smartwatch,98.52
2023-06-04,Smartwatch,580.44
2023-06-05,Smartwatch,484.59
2023-06-06,Smartwatch,51.23
2023-06-07,Smartwatch,846.29
2023-06-08,Smartwatch,346.38
2023-06-09,Smartwatch,199.95
2023-06-10,Smartwatch,105.16
2023-06-11,Smartwatch,314.33
2023-06-12,Smartwatch,329.22
2023-06-13,Smartwatch,368.02
2023-06-14,Smartwatch,296.6
2023-06-15,Smartwatch,456.74
2023-06-16,Smartwatch,278.39
2023-06-17,Smartwatch,11.18
2023-06-18,Smartwatch,316.56
2023-06-19,Smartwatch,-62.56
2023-06-20,Smartwatch,398.82
2023-06-21,Smartwatch,172.12
2023-06-22,Smartwatch,363.04
2023-06-23,Smartwatch,553.45
2023-06-24,Smartwatch,174.7
2023-06-25,Smartwatch,506.21
2023-06-26,Smartwatch,257.77
2023-06-27,Smartwatch,614.45
2023-06-28,Smartwatch,266.3
2023-06-29,Smartwatch,187.92
2023-06-30,Smartwatch,433.29
2023-07-01,Smartwatch,250.92
2023-07-02,Smartwatch,184.89
2023-07-03,Smartwatch,241.66
2023-07-04,Smartwatch,308.82
2023-07-05,Smartwatch,525.09
2023-07-06,Smartwatch,10.3
2023-07-07,Smartwatch,314.51
2023-07-08,Smartwatch,405.92
2023-07-09,Smartwatch,337.4
2023-07-10,Smartwatch,506.41
2023-07-11,Smartwatch,293.06
2023-07-12,Smartwatch,274.81
2023-07-13,Smartwatch,390.3
2023-07-14,Smartwatch,314.37
2023-07-15,Smartwatch,239.74
2023-07-16,Smartwatch,372.75
2023-07-17,Smartwatch,198.54
2023-07-18,Smartwatch,203.53
2023-07-19,Smartwatch,214.56
2023-07-20,Smartwatch,486.1
2023-07-21,Smartwatch,-176.06
2023-07-22,Smartwatch,343.55
2023-07-23,Smartwatch,290.16
2023-07-24,Smartwatch,45.27
2023-07-25,Smartwatch,325.92
2023-07-26,Smartwatch,347.47
2023-07-27,Smartwatch,361.51
2023-07-28,Smartwatch,-90.51
2023-07-29,Smartwatch,464.95
2023-07-30,Smartwatch,173.42
2023-07-31,Smartwatch,367.14
2023-08-01,Smartwatch,372.62
2023-08-02,Smartwatch,151.9
2023-08-03,Smartwatch,357.9
2023-08-04,Smartwatch,216.07
2023-08-05,Smartwatch,-9.5
2023-08-06,Smartwatch,419.6
2023-08-07,Smartwatch,161.43
2023-08-08,Smartwatch,150.2
2023-08-09,Smartwatch,208.35
2023-08-10,Smartwatch,294.98
2023-08-11,Smartwatch,250.96
2023-08-12,Smartwatch,327.56
2023-08-13,Smartwatch,84.5
2023-08-14,Smartwatch,160.12
2023-08-15,Smartwatch,238.75
2023-08-16,Smartwatch,491.65
2023-08-17,Smartwatch,236.81
2023-08-18,Smartwatch,385.59
2023-08-19,Smartwatch,253.64
2023-08-20,Smartwatch,187.83
2023-08-21,Smartwatch,216.24
2023-08-22,Smartwatch,224.93
2023-08-23,Smartwatch,318.4
2023-08-24,Smartwatch,410.97
2023-08-25,Smartwatch,286.2
2023-08-26,Smartwatch,385.02
2023-08-27,Smartwatch,124.57
2023-08-28,Smartwatch,190.05
2023-08-29,Smartwatch,152.35
2023-08-30,Smartwatch,275.4
2023-08-31,Smartwatch,194.58
2023-09-01,Smartwatch,322.54
2023-09-02,Smartwatch,125.88
2023-09-03,Smartwatch,239.8
2023-09-04,Smartwatch,314.36
2023-09-05,Smartwatch,-7.62
2023-09-06,Smartwatch,479.31
2023-09-07,Smartwatch,199.08
2023-09-08,Smartwatch,-2.9
2023-09-09,Smartwatch,248.88
2023-09-10,Smartwatch,233.91
2023-09-11,Smartwatch,220.1
2023-09-12,Smartwatch,342.43
2023-09-13,Smartwatch,313.82
2023-09-14,Smartwatch,261.92
2023-09-15,Smartwatch,278.71
2023-09-16,Smartwatch,215.23
2023-09-17,Smartwatch,427.91
2023-09-18,Smartwatch,58.93
2023-09-19,Smartwatch,241.73
2023-09-20,Smartwatch,232.98
2023-09-21,Smartwatch,316.98
2023-09-22,Smartwatch,130.12
2023-09-23,Smartwatch,28.82
2023-09-24,Smartwatch,242.26
2023-09-25,Smartwatch,256.03
2023-09-26,Smartwatch,391.39
2023-09-27,Smartwatch,81.79
2023-09-28,Smartwatch,353.5
2023-09-29,Smartwatch,489.25
2023-09-30,Smartwatch,181.7
2023-10-01,Smartwatch,79.41
2023-10-02,Smartwatch,178.44
2023-10-03,Smartwatch,225.64
2023-10-04,Smartwatch,287.34
2023-10-05,Smartwatch,157.94
2023-10-06,Smartwatch,398.88
2023-10-07,Smartwatch,99.42
2023-10-08,Smartwatch,29.31
2023-10-09,Smartwatch,349.45
2023-10-10,Smartwatch,-30.92
2023-10-11,Smartwatch,202.48
2023-10-12,Smartwatch,577.77
2023-10-13,Smartwatch,224.76
2023-10-14,Smartwatch,99.57
2023-10-15,Smartwatch,220.36
2023-10-16,Smartwatch,221.52
2023-10-17,Smartwatch,246.02
2023-10-18,Smartwatch,303.77
2023-10-19,Smartwatch,109.88
2023-10-20,Smartwatch,422.63
2023-10-21,Smartwatch,257.93
2023-10-22,Smartwatch,314.06
2023-10-23,Smartwatch,158.42
2023-10-24,Smartwatch,380.54
2023-10-25,Smartwatch,202.39
2023-10-26,Smartwatch,265.25
2023-10-27,Smartwatch,124.63
2023-10-28,Smartwatch,117.54
2023-10-29,Smartwatch,316.04
2023-10-30,Smartwatch,183.59
2023-10-31,Smartwatch,135.66
2023-11-01,Smartwatch,161.16
2023-11-02,Smartwatch,321.74
2023-11-03,Smartwatch,164.04
2023-11-04,Smartwatch,226.08
2023-11-05,Smartwatch,242.95
2023-11-06,Smartwatch,10.0
2023-11-07,Smartwatch,64.28
2023-11-08,Smartwatch,285.11
2023-11-09,Smartwatch,154.77
2023-11-10,Smartwatch,376.19
2023-11-11,Smartwatch,366.7
2023-11-12,Smartwatch,337.57
2023-11-13,Smartwatch,476.33
2023-11-14,Smartwatch,240.12
2023-11-15,Smartwatch,333.34
2023-11-16,Smartwatch,178.97
2023-11-17,Smartwatch,565.55
2023-11-18,Smartwatch,508.42
2023-11-19,Smartwatch,258.01
2023-11-20,Smartwatch,307.55
2023-11-21,Smartwatch,435.03
2023-11-22,Smartwatch,241.13
2023-11-23,Smartwatch,175.7
2023-11-24,Smartwatch,377.79
2023-11-25,Smartwatch,274.61
2023-11-26,Smartwatch,289.9
2023-11-27,Smartwatch,155.61
2023-11-28,Smartwatch,37.88
2023-11-29,Smartwatch,301.6
2023-11-30,Smartwatch,393.87
2023-12-01,Smartwatch,362.73
2023-12-02,Smartwatch,706.29
2023-12-03,Smartwatch,267.8
2023-12-04,Smartwatch,196.36
2023-12-05,Smartwatch,403.64
2023-12-06,Smartwatch,402.58
2023-12-07,Smartwatch,584.72
2023-12-08,Smartwatch,259.99
2023-12-09,Smartwatch,718.68
2023-12-10,Smartwatch,851.04
2023-12-11,Smartwatch,422.95
2023-12-12,Smartwatch,704.76
2023-12-13,Smartwatch,205.73
2023-12-14,Smartwatch,674.18
2023-12-15,Smartwatch,671.68
2023-12-16,Smartwatch,634.58
2023-12-17,Smartwatch,442.16
2023-12-18,Smartwatch,-213.77
2023-12-19,Smartwatch,305.93
2023-12-20,Smartwatch,311.16
2023-12-21,Smartwatch,232.62
2023-12-22,Smartwatch,485.76
2023-12-23,Smartwatch,363.82
2023-12-24,Smartwatch,271.92
2023-12-25,Smartwatch,218.9
2023-12-26,Smartwatch,300.33
2023-12-27,Smartwatch,733.7
2023-12-28,Smartwatch,316.38
2023-12-29,Smartwatch,352.73
2023-12-30,Smartwatch,368.48
2023-12-31,Smartwatch,561.36
2019-01-01,Auriculares,109.69
2019-01-02,Auriculares,39.51
2019-01-03,Auriculares,122.3
2019-01-04,Auriculares,131.38
2019-01-05,Auriculares,81.03
2019-01-06,Auriculares,83.05
2019-01-07,Auriculares,94.28
2019-01-08,Auriculares,88.38
2019-01-09,Auriculares,109.32
2019-01-10,Auriculares,64.21
2019-01-11,Auriculares,82.03
2019-01-12,Auriculares,138.83
2019-01-13,Auriculares,86.86
2019-01-14,Auriculares,133.81
2019-01-15,Auriculares,115.31
2019-01-16,Auriculares,69.02
2019-01-17,Auriculares,122.46
2019-01-18,Auriculares,106.58
2019-01-19,Auriculares,99.65
2019-01-20,Auriculares,115.52
2019-01-21,Auriculares,121.11
2019-01-22,Auriculares,126.81
2019-01-23,Auriculares,137.86
2019-01-24,Auriculares,121.19
2019-01-25,Auriculares,81.56
2019-01-26,Auriculares,102.28
2019-01-27,Auriculares,180.22
2019-01-28,Auriculares,130.41
2019-01-29,Auriculares,168.55
2019-01-30,Auriculares,146.86
2019-01-31,Auriculares,120.83
2019-02-01,Auriculares,122.68
2019-02-02,Auriculares,115.29
2019-02-03,Auriculares,76.06
2019-02-04,Auriculares,117.42
2019-02-05,Auriculares,145.86
2019-02-06,Auriculares,103.71
2019-02-07,Auriculares,128.0
2019-02-08,Auriculares,138.87
2019-02-09,Auriculares,97.4
2019-02-10,Auriculares,108.68
2019-02-11,Auriculares,95.45
2019-02-12,Auriculares,100.46
2019-02-13,Auriculares,89.55
2019-02-14,Auriculares,99.2
2019-02-15,Auriculares,155.8
2019-02-16,Auriculares,99.42
2019-02-17,Auriculares,125.15
2019-02-18,Auriculares,110.1
2019-02-19,Auriculares,151.69
2019-02-20,Auriculares,155.36
2019-02-21,Auriculares,144.74
2019-02-22,Auriculares,131.3
2019-02-23,Auriculares,118.31
2019-02-24,Auriculares,94.71
2019-02-25,Auriculares,173.09
2019-02-26,Auriculares,105.95
2019-02-27,Auriculares,141.84
2019-02-28,Auriculares,152.09
2019-03-01,Auriculares,111.8
2019-03-02,Auriculares,152.19
2019-03-03,Auriculares,145.58
2019-03-04,Auriculares,170.25
2019-03-05,Auriculares,114.86
2019-03-06,Auriculares,94.33
2019-03-07,Auriculares,114.35
2019-03-08,Auriculares,132.75
2019-03-09,Auriculares,129.12
2019-03-10,Auriculares,117.77
2019-03-11,Auriculares,79.13
2019-03-12,Auriculares,140.26
2019-03-13,Auriculares,179.01
2019-03-14,Auriculares,140.47
2019-03-15,Auriculares,144.36
2019-03-16,Auriculares,143.58
2019-03-17,Auriculares,139.21
2019-03-18,Auriculares,153.16
2019-03-19,Auriculares,139.44
2019-03-20,Auriculares,121.25
2019-03-21,Auriculares,108.83
2019-03-22,Auriculares,123.08
2019-03-23,Auriculares,137.76
2019-03-24,Auriculares,121.5
2019-03-25,Auriculares,137.92
2019-03-26,Auriculares,141.23
2019-03-27,Auriculares,151.52
2019-03-28,Auriculares,163.25
2019-03-29,Auriculares,131.98
2019-03-30,Auriculares,95.98
2019-03-31,Auriculares,121.02
2019-04-01,Auriculares,131.15
2019-04-02,Auriculares,82.27
2019-04-03,Auriculares,166.09
2019-04-04,Auriculares,133.67
2019-04-05,Auriculares,139.85
2019-04-06,Auriculares,165.38
2019-04-07,Auriculares,113.49
2019-04-08,Auriculares,144.7
2019-04-09,Auriculares,126.88
2019-04-10,Auriculares,124.89
2019-04-11,Auriculares,109.57
2019-04-12,Auriculares,172.62
2019-04-13,Auriculares,119.67
2019-04-14,Auriculares,147.37
2019-04-15,Auriculares,80.73
2019-04-16,Auriculares,159.49
2019-04-17,Auriculares,156.03
2019-04-18,Auriculares,131.27
2019-04-19,Auriculares,122.77
2019-04-20,Auriculares,138.73
2019-04-21,Auriculares,187.01
2019-04-22,Auriculares,82.93
2019-04-23,Auriculares,147.93
2019-04-24,Auriculares,104.44
2019-04-25,Auriculares,127.02
2019-04-26,Auriculares,121.01
2019-04-27,Auriculares,116.21
2019-04-28,Auriculares,126.61
2019-04-29,Auriculares,97.92
2019-04-30,Auriculares,152.42
2019-05-01,Auriculares,80.88
2019-05-02,Auriculares,139.48
2019-05-03,Auriculares,117.43
2019-05-04,Auriculares,96.0
2019-05-05,Auriculares,130.14
2019-05-06,Auriculares,85.93
2019-05-07,Auriculares,125.48
2019-05-08,Auriculares,88.85
2019-05-09,Auriculares,135.31
2019-05-10,Auriculares,100.73
2019-05-11,Auriculares,112.13
2019-05-12,Auriculares,130.14
2019-05-13,Auriculares,103.64
2019-05-14,Auriculares,120.82
2019-05-15,Auriculares,84.98
2019-05-16,Auriculares,136.86
2019-05-17,Auriculares,163.94
2019-05-18,Auriculares,188.26
2019-05-19,Auriculares,122.62
2019-05-20,Auriculares,138.97
2019-05-21,Auriculares,77.04
2019-05-22,Auriculares,155.11
2019-05-23,Auriculares,137.32
2019-05-24,Auriculares,106.99
2019-05-25,Auriculares,147.26
2019-05-26,Auriculares,111.65
2019-05-27,Auriculares,106.48
2019-05-28,Auriculares,127.89
2019-05-29,Auriculares,91.61
2019-05-30,Auriculares,139.61
2019-05-31,Auriculares,91.09
2019-06-01,Auriculares,90.88
2019-06-02,Auriculares,93.74
2019-06-03,Auriculares,131.47
2019-06-04,Auriculares,99.65
2019-06-05,Auriculares,82.69
2019-06-06,Auriculares,99.09
2019-06-07,Auriculares,111.56
2019-06-08,Auriculares,85.4
2019-06-09,Auriculares,85.69
2019-06-10,Auriculares,157.66
2019-06-11,Auriculares,91.37
2019-06-12,Auriculares,102.78
2019-06-13,Auriculares,101.36
2019-06-14,Auriculares,99.72
2019-06-15,Auriculares,121.88
2019-06-16,Auriculares,128.37
2019-06-17,Auriculares,100.84
2019-06-18,Auriculares,80.47
2019-06-19,Auriculares,133.53
2019-06-20,Auriculares,103.88
2019-06-21,Auriculares,141.87
2019-06-22,Auriculares,57.78
2019-06-23,Auriculares,108.45
2019-06-24,Auriculares,143.72
2019-06-25,Auriculares,96.05
2019-06-26,Auriculares,98.2
2019-06-27,Auriculares,108.37
2019-06-28,Auriculares,90.43
2019-06-29,Auriculares,94.97
2019-06-30,Auriculares,93.97
2019-07-01,Auriculares,87.68
2019-07-02,Auriculares,124.26
2019-07-03,Auriculares,108.38
2019-07-04,Auriculares,103.66
2019-07-05,Auriculares,114.07
2019-07-06,Auriculares,92.51
2019-07-07,Auriculares,82.12
2019-07-08,Auriculares,85.0
2019-07-09,Auriculares,96.17
2019-07-10,Auriculares,75.37
2019-07-11,Auriculares,85.6
2019-07-12,Auriculares,84.84
2019-07-13,Auriculares,134.08
2019-07-14,Auriculares,41.67
2019-07-15,Auriculares,89.75
2019-07-16,Auriculares,124.55
2019-07-17,Auriculares,94.33
2019-07-18,Auriculares,105.39
2019-07-19,Auriculares,92.92
2019-07-20,Auriculares,78.51
2019-07-21,Auriculares,49.71
2019-07-22,Auriculares,93.31
2019-07-23,Auriculares,75.32
2019-07-24,Auriculares,74.48
2019-07-25,Auriculares,79.39
2019-07-26,Auriculares,118.33
2019-07-27,Auriculares,129.21
2019-07-28,Auriculares,90.55
2019-07-29,Auriculares,78.3
2019-07-30,Auriculares,65.65
2019-07-31,Auriculares,93.42
2019-08-01,Auriculares,115.26
2019-08-02,Auriculares,80.34
2019-08-03,Auriculares,44.07
2019-08-04,Auriculares,94.85
2019-08-05,Auriculares,99.61
2019-08-06,Auriculares,56.53
2019-08-07,Auriculares,85.27
2019-08-08,Auriculares,89.35
2019-08-09,Auriculares,80.35
2019-08-10,Auriculares,68.3
2019-08-11,Auriculares,97.14
2019-08-12,Auriculares,73.86
2019-08-13,Auriculares,56.21
2019-08-14,Auriculares,46.96
2019-08-15,Auriculares,99.17
2019-08-16,Auriculares,88.56
2019-08-17,Auriculares,79.85
2019-08-18,Auriculares,71.24
2019-08-19,Auriculares,69.54
2019-08-20,Auriculares,60.76
2019-08-21,Auriculares,70.43
2019-08-22,Auriculares,44.21
2019-08-23,Auriculares,65.18
2019-08-24,Auriculares,71.38
2019-08-25,Auriculares,85.05
2019-08-26,Auriculares,74.9
2019-08-27,Auriculares,87.17
2019-08-28,Auriculares,95.14
2019-08-29,Auriculares,90.44
2019-08-30,Auriculares,81.37
2019-08-31,Auriculares,74.28
2019-09-01,Auriculares,59.36
2019-09-02,Auriculares,84.49
2019-09-03,Auriculares,98.0
2019-09-04,Auriculares,78.13
2019-09-05,Auriculares,100.85
2019-09-06,Auriculares,50.51
2019-09-07,Auriculares,55.74
2019-09-08,Auriculares,84.63
2019-09-09,Auriculares,75.89
2019-09-10,Auriculares,90.78
2019-09-11,Auriculares,71.5
2019-09-12,Auriculares,59.13
2019-09-13,Auriculares,68.34
2019-09-14,Auriculares,49.4
2019-09-15,Auriculares,55.05
2019-09-16,Auriculares,84.76
2019-09-17,Auriculares,83.2
2019-09-18,Auriculares,75.85
2019-09-19,Auriculares,46.31
2019-09-20,Auriculares,65.46
2019-09-21,Auriculares,53.17
2019-09-22,Auriculares,86.89
2019-09-23,Auriculares,62.06
2019-09-24,Auriculares,54.96
2019-09-25,Auriculares,70.56
2019-09-26,Auriculares,61.13
2019-09-27,Auriculares,90.85
2019-09-28,Auriculares,59.74
2019-09-29,Auriculares,50.42
2019-09-30,Auriculares,39.86
2019-10-01,Auriculares,69.57
2019-10-02,Auriculares,62.14
2019-10-03,Auriculares,50.01
2019-10-04,Auriculares,86.71
2019-10-05,Auriculares,79.43
2019-10-06,Auriculares,69.73
2019-10-07,Auriculares,89.32
2019-10-08,Auriculares,79.54
2019-10-09,Auriculares,58.73
2019-10-10,Auriculares,55.75
2019-10-11,Auriculares,81.99
2019-10-12,Auriculares,76.15
2019-10-13,Auriculares,73.06
2019-10-14,Auriculares,58.79
2019-10-15,Auriculares,79.52
2019-10-16,Auriculares,60.3
2019-10-17,Auriculares,69.71
2019-10-18,Auriculares,91.95
2019-10-19,Auriculares,62.02
2019-10-20,Auriculares,49.1
2019-10-21,Auriculares,56.69
2019-10-22,Auriculares,86.3
2019-10-23,Auriculares,75.85
2019-10-24,Auriculares,70.51
2019-10-25,Auriculares,65.19
2019-10-26,Auriculares,79.86
2019-10-27,Auriculares,60.61
2019-10-28,Auriculares,77.72
2019-10-29,Auriculares,62.73
2019-10-30,Auriculares,60.49
2019-10-31,Auriculares,64.54
2019-11-01,Auriculares,68.66
2019-11-02,Auriculares,73.78
2019-11-03,Auriculares,78.3
2019-11-04,Auriculares,19.69
2019-11-05,Auriculares,63.18
2019-11-06,Auriculares,69.73
2019-11-07,Auriculares,98.82
2019-11-08,Auriculares,59.8
2019-11-09,Auriculares,79.08
2019-11-10,Auriculares,99.92
2019-11-11,Auriculares,56.97
2019-11-12,Auriculares,83.7
2019-11-13,Auriculares,65.43
2019-11-14,Auriculares,70.39
2019-11-15,Auriculares,66.02
2019-11-16,Auriculares,67.45
2019-11-17,Auriculares,122.61
2019-11-18,Auriculares,93.24
2019-11-19,Auriculares,97.81
2019-11-20,Auriculares,88.47
2019-11-21,Auriculares,54.94
2019-11-22,Auriculares,87.76
2019-11-23,Auriculares,99.29
2019-11-24,Auriculares,68.14
2019-11-25,Auriculares,98.52
2019-11-26,Auriculares,94.69
2019-11-27,Auriculares,114.33
2019-11-28,Auriculares,76.85
2019-11-29,Auriculares,65.79
2019-11-30,Auriculares,78.61
2019-12-01,Auriculares,164.47
2019-12-02,Auriculares,81.48
2019-12-03,Auriculares,75.72
2019-12-04,Auriculares,132.15
2019-12-05,Auriculares,118.97
2019-12-06,Auriculares,131.43
2019-12-07,Auriculares,156.88
2019-12-08,Auriculares,117.99
2019-12-09,Auriculares,83.4
2019-12-10,Auriculares,188.91
2019-12-11,Auriculares,107.92
2019-12-12,Auriculares,106.83
2019-12-13,Auriculares,166.36
2019-12-14,Auriculares,126.48
2019-12-15,Auriculares,136.02
2019-12-16,Auriculares,151.88
2019-12-17,Auriculares,169.44
2019-12-18,Auriculares,130.68
2019-12-19,Auriculares,183.56
2019-12-20,Auriculares,81.07
2019-12-21,Auriculares,163.91
2019-12-22,Auriculares,119.04
