FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
230401;0000;30;;;
230402;0000;24;;;
230403;0000;18;;;
230404;0000;32;;;
230405;0000;36;;;
230406;0000;21;;;
230407;0000;42;;;
230408;0000;24;;;
230409;0000;15;;;
230410;0000;139;;;
230411;0000;116;;;
230412;0000;103;;;
230413;0000;166;;;
230414;0000;75;;;
230415;0000;49;;;
230416;0000;32;;;
230417;0000;26;;;
230418;0000;17;;;
230419;0000;19;;;
230420;0000;15;;;
230421;0000;36;;;
230422;0000;31;;;
230423;0000;71;;;
230424;0000;30;;;
230425;0000;32;;;
230426;0000;57;;;
230427;0000;46;;;
230428;0000;70;;;
230429;0000;14;;;
230430;0000;18;;;
230501;0000;25;;;
230502;0000;25;;;
230503;0000;14;;;
230504;0000;22;;;
230505;0000;24;;;
230506;0000;31;;;
230507;0000;25;;;
230508;0000;23;;;
230509;0000;47;;;
230510;0000;83;;;
230511;0000;22;;;
230512;0000;38;;;
230513;0000;39;;;
230514;0000;119;;;
230515;0000;41;;;
230516;0000;22;;;
230517;0000;17;;;
230518;0000;38;;;
230519;0000;45;;;
230520;0000;105;;;
230521;0000;83;;;
230522;0000;133;;;
230523;0000;122;;;
230524;0000;67;;;
230525;0000;40;;;
230526;0000;53;;;
230527;0000;39;;;
230528;0000;70;;;
230529;0000;66;;;
230530;0000;53;;;
230531;0000;27;;;
230601;0000;80;;;
230602;0000;62;;;
230603;0000;57;;;
230604;0000;65;;;
230605;0000;73;;;
230606;0000;29;;;
230607;0000;46;;;
230608;0000;47;;;
230609;0000;81;;;
230610;0000;68;;;
230611;0000;29;;;
230612;0000;45;;;
230613;0000;105;;;
230614;0000;35;;;
230615;0000;100;;;
230616;0000;162;;;
230617;0000;92;;;
230618;0000;119;;;
230619;0000;401;;;
230620;0000;239;;;
230621;0000;188;;;
230622;0000;73;;;
230623;0000;92;;;
230624;0000;156;;;
230625;0000;121;;;
230626;0000;75;;;
230627;0000;188;;;
230628;0000;152;;;
230629;0000;121;;;
230630;0000;207;;;
230701;0000;198;;;
230702;0000;71;;;
230703;0000;55;;;
230704;0000;70;;;
230705;0000;53;;;
230706;0000;59;;;
230707;0000;99;;;
230708;0000;109;;;
230709;0000;117;;;
230710;0000;78;;;
230711;0000;59;;;
230712;0000;118;;;
230713;0000;197;;;
230714;0000;129;;;
230715;0000;46;;;
230716;0000;100;;;
230717;0000;101;;;
230718;0000;111;;;
230719;0000;177;;;
230720;0000;142;;;
230721;0000;86;;;
230722;0000;74;;;
230723;0000;81;;;
230724;0000;137;;;
230725;0000;202;;;
230726;0000;120;;;
230727;0000;137;;;
230728;0000;153;;;
230729;0000;26;;;
230730;0000;85;;;
230731;0000;86;;;
230801;0000;27;;;
230802;0000;26;;;
230803;0000;26;;;
230804;0000;32;;;
230805;0000;41;;;
230806;0000;42;;;
230807;0000;195;;;
230808;0000;79;;;
230809;0000;83;;;
230810;0000;56;;;
230811;0000;56;;;
230812;0000;166;;;
230813;0000;111;;;
230814;0000;65;;;
230815;0000;36;;;
230816;0000;72;;;
230817;0000;101;;;
230818;0000;124;;;
230819;0000;88;;;
230820;0000;76;;;
230821;0000;66;;;
230822;0000;36;;;
230823;0000;37;;;
230824;0000;41;;;
230825;0000;43;;;
230826;0000;30;;;
230827;0000;36;;;
230828;0000;30;;;
230829;0000;33;;;
230830;0000;29;;;
230831;0000;57;;;
230901;0000;32;;;
230902;0000;37;;;
230903;0000;70;;;
230904;0000;93;;;
230905;0000;88;;;
230906;0000;86;;;
230907;0000;69;;;
230908;0000;67;;;
230909;0000;62;;;
230910;0000;39;;;
230911;0000;32;;;
230912;0000;37;;;
230913;0000;38;;;
230914;0000;22;;;
230915;0000;38;;;
230916;0000;37;;;
230917;0000;38;;;
230918;0000;62;;;
230919;0000;109;;;
230920;0000;168;;;
230921;0000;98;;;
230922;0000;82;;;
230923;0000;58;;;
230924;0000;68;;;
230925;0000;49;;;
230926;0000;33;;;
230927;0000;34;;;
230928;0000;44;;;
230929;0000;46;;;
230930;0000;49;;;
231001;0000;27;;;
231002;0000;28;;;
231003;0000;27;;;
231004;0000;26;;;
231005;0000;29;;;
231006;0000;21;;;
231007;0000;17;;;
231008;0000;22;;;
231009;0000;18;;;
231010;0000;48;;;
231011;0000;28;;;
231012;0000;23;;;
231013;0000;33;;;
231014;0000;31;;;
231015;0000;23;;;
231016;0000;31;;;
231017;0000;41;;;
231018;0000;39;;;
231019;0000;19;;;
231020;0000;39;;;
231021;0000;37;;;
231022;0000;36;;;
231023;0000;68;;;
231024;0000;16;;;
231025;0000;22;;;
231026;0000;15;;;
231027;0000;17;;;
231028;0000;24;;;
231029;0000;29;;;
231030;0000;54;;;
231031;0000;46;;;
231101;0000;56;;;
231102;0000;25;;;
231103;0000;17;;;
231104;0000;22;;;
231105;0000;35;;;
231106;0000;39;;;
231107;0000;16;;;
231108;0000;18;;;
231109;0000;22;;;
231110;0000;24;;;
231111;0000;18;;;
231112;0000;16;;;
231113;0000;21;;;
231114;0000;17;;;
231115;0000;18;;;
231116;0000;16;;;
231117;0000;17;;;
231118;0000;23;;;
231119;0000;25;;;
231120;0000;18;;;
231121;0000;19;;;
231122;0000;18;;;
231123;0000;17;;;
231124;0000;24;;;
231125;0000;18;;;
231126;0000;22;;;
231127;0000;32;;;
231128;0000;18;;;
231129;0000;16;;;
231130;0000;16;;;
231201;0000;18;;;
231202;0000;20;;;
231203;0000;16;;;
231204;0000;16;;;
231205;0000;16;;;
231206;0000;19;;;
231207;0000;28;;;
231208;0000;24;;;
231209;0000;17;;;
231210;0000;12;;;
231211;0000;17;;;
231212;0000;15;;;
231213;0000;16;;;
231214;0000;15;;;
231215;0000;20;;;
231216;0000;18;;;
231217;0000;37;;;
231218;0000;23;;;
231219;0000;30;;;
231220;0000;27;;;
231221;0000;18;;;
231222;0000;21;;;
231223;0000;17;;;
231224;0000;18;;;
231225;0000;16;;;
231226;0000;27;;;
231227;0000;19;;;
231228;0000;36;;;
231229;0000;27;;;
231230;0000;21;;;
231231;0000;22;;;
240101;0000;21;;;
240102;0000;18;;;
240103;0000;23;;;
240104;0000;18;;;
240105;0000;13;;;
240106;0000;14;;;
240107;0000;14;;;
240108;0000;16;;;
240109;0000;12;;;
240110;0000;16;;;
240111;0000;18;;;
240112;0000;14;;;
240113;0000;18;;;
240114;0000;13;;;
240115;0000;13;;;
240116;0000;18;;;
240117;0000;19;;;
240118;0000;22;;;
240119;0000;19;;;
240120;0000;23;;;
240121;0000;17;;;
240122;0000;22;;;
240123;0000;24;;;
240124;0000;22;;;
240125;0000;18;;;
240126;0000;23;;;
240127;0000;24;;;
240128;0000;19;;;
240129;0000;17;;;
240130;0000;22;;;
240131;0000;17;;;
240201;0000;14;;;
240202;0000;18;;;
240203;0000;11;;;
240204;0000;11;;;
240205;0000;14;;;
240206;0000;12;;;
240207;0000;11;;;
240208;0000;12;;;
240209;0000;16;;;
240210;0000;16;;;
240211;0000;14;;;
240212;0000;15;;;
240213;0000;17;;;
240214;0000;27;;;
240215;0000;31;;;
240216;0000;29;;;
240217;0000;17;;;
240218;0000;12;;;
240219;0000;16;;;
240220;0000;17;;;
240221;0000;14;;;
240222;0000;14;;;
240223;0000;24;;;
240224;0000;31;;;
240225;0000;18;;;
240226;0000;13;;;
240227;0000;14;;;
240228;0000;16;;;
240229;0000;20;;;
240301;0000;15;;;
240302;0000;17;;;
240303;0000;18;;;
240304;0000;58;;;
240305;0000;49;;;
240306;0000;16;;;
240307;0000;32;;;
240308;0000;22;;;
240309;0000;16;;;
240310;0000;14;;;
240311;0000;29;;;
240312;0000;14;;;
240313;0000;23;;;
240314;0000;15;;;
240315;0000;18;;;
240316;0000;14;;;
240317;0000;11;;;
240318;0000;20;;;
240319;0000;24;;;
240320;0000;;;13;
240321;0000;;;5;
240322;0000;;;4;
240323;0000;;;6;
240324;0000;29;;;
240325;0000;28;;;
240326;0000;16;;;
240327;0000;23;;;
240328;0000;30;;;
240329;0000;16;;;
240330;0000;24;;;
240331;0000;26;;;
240401;0000;23;;;
240402;0000;35;;;
240403;0000;22;;;
240404;0000;16;;;
240405;0000;17;;;
240406;0000;14;;;
240407;0000;18;;;
240408;0000;30;;;
240409;0000;42;;;
240410;0000;121;;;
240411;0000;202;;;
240412;0000;152;;;
240413;0000;184;;;
240414;0000;91;;;
240415;0000;56;;;
240416;0000;25;;;
240417;0000;29;;;
240418;0000;41;;;
240419;0000;19;;;
240420;0000;31;;;
240421;0000;108;;;
240422;0000;112;;;
240423;0000;78;;;
240424;0000;73;;;
240425;0000;41;;;
240426;0000;29;;;
240427;0000;21;;;
240428;0000;28;;;
240429;0000;35;;;
240430;0000;37;;;
240501;0000;65;;;
240502;0000;60;;;
240503;0000;51;;;
240504;0000;40;;;
240505;0000;34;;;
240506;0000;83;;;
240507;0000;87;;;
240508;0000;55;;;
240509;0000;75;;;
240510;0000;81;;;
240511;0000;82;;;
240512;0000;131;;;
240513;0000;131;;;
240514;0000;298;;;
240515;0000;395;;;
240516;0000;196;;;
240517;0000;201;;;
240518;0000;237;;;
240519;0000;100;;;
240520;0000;100;;;
240521;0000;71;;;
240522;0000;64;;;
240523;0000;152;;;
240524;0000;275;;;
240525;0000;316;;;
240526;0000;291;;;
240527;0000;151;;;
240528;0000;147;;;
240529;0000;52;;;
240530;0000;155;;;
240531;0000;126;;;
240601;0000;112;;;
240602;0000;102;;;
240603;0000;130;;;
240604;0000;151;;;
240605;0000;120;;;
240606;0000;122;;;
240607;0000;112;;;
240608;0000;135;;;
240609;0000;104;;;
240610;0000;95;;;
240611;0000;114;;;
240612;0000;119;;;
240613;0000;71;;;
240614;0000;45;;;
240615;0000;38;;;
240616;0000;82;;;
240617;0000;78;;;
240618;0000;75;;;
240619;0000;68;;;
240620;0000;38;;;
240621;0000;157;;;
240622;0000;112;;;
240623;0000;187;;;
240624;0000;234;;;
240625;0000;46;;;
240626;0000;70;;;
240627;0000;96;;;
240628;0000;83;;;
240629;0000;75;;;
240630;0000;42;;;
240701;0000;79;;;
240702;0000;69;;;
240703;0000;35;;;
240704;0000;69;;;
240705;0000;67;;;
240706;0000;80;;;
240707;0000;78;;;
240708;0000;161;;;
240709;0000;165;;;
240710;0000;73;;;
240711;0000;60;;;
240712;0000;66;;;
240713;0000;148;;;
240714;0000;189;;;
240715;0000;49;;;
240716;0000;78;;;
240717;0000;151;;;
240718;0000;116;;;
240719;0000;56;;;
240720;0000;47;;;
240721;0000;24;;;
240722;0000;35;;;
240723;0000;63;;;
240724;0000;43;;;
240725;0000;30;;;
240726;0000;34;;;
240727;0000;48;;;
240728;0000;49;;;
240729;0000;51;;;
240730;0000;119;;;
240731;0000;129;;;
240801;0000;131;;;
240802;0000;56;;;
240803;0000;36;;;
240804;0000;74;;;
240805;0000;96;;;
240806;0000;84;;;
240807;0000;105;;;
240808;0000;47;;;
240809;0000;37;;;
240810;0000;34;;;
240811;0000;31;;;
240812;0000;42;;;
240813;0000;91;;;
240814;0000;55;;;
240815;0000;30;;;
240816;0000;53;;;
240817;0000;58;;;
240818;0000;103;;;
240819;0000;113;;;
240820;0000;166;;;
240821;0000;68;;;
240822;0000;61;;;
240823;0000;56;;;
240824;0000;56;;;
240825;0000;99;;;
240826;0000;34;;;
240827;0000;54;;;
240828;0000;51;;;
240829;0000;77;;;
240830;0000;107;;;
240831;0000;53;;;
240901;0000;46;;;
240902;0000;42;;;
240903;0000;23;;;
240904;0000;22;;;
240905;0000;27;;;
240906;0000;21;;;
240907;0000;18;;;
240908;0000;25;;;
240909;0000;29;;;
240910;0000;46;;;
240911;0000;24;;;
240912;0000;24;;;
240913;0000;32;;;
240914;0000;27;;;
240915;0000;20;;;
240916;0000;26;;;
240917;0000;23;;;
240918;0000;60;;;
240919;0000;27;;;
240920;0000;37;;;
240921;0000;31;;;
240922;0000;31;;;
240923;0000;25;;;
240924;0000;29;;;
240925;0000;22;;;
240926;0000;18;;;
240927;0000;21;;;
240928;0000;25;;;
240929;0000;31;;;
240930;0000;35;;;
241001;0000;;36;;
241002;0000;;36;;
241003;0000;;33;;
241004;0000;;31;;
241005;0000;;51;;
241006;0000;;42;;
241007;0000;;27;;
241008;0000;;49;;
241009;0000;;38;;
241010;0000;;32;;
241011;0000;;21;;
241012;0000;;16;;
241013;0000;;15;;
